,0
2002-03-11,-0.04669386
2002-03-12,-0.027132936
2002-03-13,-0.015803859
2002-03-14,-0.019754559
2002-03-15,-0.021493962
2002-03-16,-0.020973772
2002-03-17,-0.03916684
2002-03-18,-0.039680522
2002-03-19,-0.041342154
2002-03-20,-0.037287354
2002-03-21,-0.018883325
2002-03-22,-0.008065015
2002-03-23,-0.039404687
2002-03-24,-0.028792607
2002-03-25,-0.031146236
2002-03-26,-0.029918775
2002-03-27,-0.013988961
2002-03-28,0.0036457554
2002-03-29,0.0024839
2002-03-30,-0.019622674
2002-03-31,-0.005006312
2002-04-01,0.002492154
2002-04-02,-0.025596043
2002-04-03,-0.031816542
2002-04-04,-0.014786492
2002-04-05,-0.0028609016
2002-04-06,-0.0048496756
2002-04-07,-0.029134968
2002-04-08,-0.033078577
2002-04-09,-0.046671778
2002-04-10,-0.038936574
2002-04-11,-0.04067579
2002-04-12,-0.0229788
2002-04-13,-0.0251626
2002-04-14,-0.021663262
2002-04-15,3.256385e-05
2002-04-16,-0.004377169
2002-04-17,0.0063515864
2002-04-18,0.002044955
2002-04-19,-0.0135607915
2002-04-20,-0.012128969
2002-04-21,0.010566835
2002-04-22,-0.01694691
2002-04-23,-0.007604319
2002-04-24,0.008689739
2002-04-25,-0.0072485027
2002-04-26,-0.037740145
2002-04-27,-0.024593359
2002-04-28,-0.018908815
2002-04-29,-0.014166743
2002-04-30,0.0014181846
2002-05-01,-0.0053859935
2002-05-02,-0.0031066786
2002-05-03,-0.041316416
2002-05-04,-0.027125238
2002-05-05,-0.0149554685
2002-05-06,0.0039163777
2002-05-07,0.013516706
2002-05-08,-0.0005144997
2002-05-09,-0.009411741
2002-05-10,-0.00088124117
2002-05-11,-0.015894115
2002-05-12,-0.020051518
2002-05-13,-0.006226407
2002-05-14,-0.013134512
2002-05-15,-0.008589813
2002-05-16,-0.02535825
2002-05-17,-0.02666379
2002-05-18,-0.031798925
2002-05-19,-0.038696807
2002-05-20,-0.025091631
2002-05-21,-0.014459513
2002-05-22,-0.0033217573
2002-05-23,0.012357351
2002-05-24,0.009442128
2002-05-25,-0.0018184036
2002-05-26,-0.008999974
2002-05-27,-0.02833663
2002-05-28,-0.010004952
2002-05-29,0.0025944428
2002-05-30,-0.0043650973
2002-05-31,0.007576777
2002-06-01,-0.0063222074
2002-06-02,-0.002809387
2002-06-03,0.0057325964
2002-06-04,-0.0016757599
2002-06-05,-0.004241495
2002-06-06,-0.027699342
2002-06-07,-0.0074465857
2002-06-08,0.0024998856
2002-06-09,0.002033868
2002-06-10,-0.002327813
2002-06-11,0.0019254783
2002-06-12,-0.020777836
2002-06-13,-0.008080952
2002-06-14,0.014529425
2002-06-15,0.033361033
2002-06-16,0.02160739
2002-06-17,0.008534131
2002-06-18,0.009256282
2002-06-19,0.011490743
2002-06-20,0.021928914
2002-06-21,0.031447146
2002-06-22,0.045069505
2002-06-23,0.045248896
2002-06-24,0.022251422
2002-06-25,-0.001886061
2002-06-26,-0.0146198375
2002-06-27,-0.034977973
2002-06-28,-0.03474248
2002-06-29,0.0024101122
2002-06-30,-0.0046949615
2002-07-01,0.007486649
2002-07-02,0.007347477
2002-07-03,-0.011569023
2002-07-04,-0.008767068
2002-07-05,-0.0010266168
2002-07-06,-0.013256788
2002-07-07,-0.010157892
2002-07-08,-0.0015940097
2002-07-09,-0.0035490477
2002-07-10,0.0074805343
2002-07-11,0.018617257
2002-07-12,-0.0037844938
2002-07-13,0.0032593776
2002-07-14,-0.006984107
2002-07-15,-0.02587871
2002-07-16,-0.0071095354
2002-07-17,0.03181337
2002-07-18,-0.0015279109
2002-07-19,-0.03412096
2002-07-20,-0.02576735
2002-07-21,-0.022698438
2002-07-22,-0.03235702
2002-07-23,-0.021269651
2002-07-24,-0.0035021566
2002-07-25,0.03286762
2002-07-26,-0.0068759304
2002-07-27,-0.01974622
2002-07-28,0.026067667
2002-07-29,-0.0048498902
2002-07-30,-0.032121774
