,0
2002-04-19,-0.030886924
2002-04-20,-0.025237419
2002-04-21,-0.02606838
2002-04-22,-0.027054382
2002-04-23,-0.023888752
2002-04-24,-0.037155155
2002-04-25,-0.027976958
2002-04-26,-0.037714098
2002-04-27,-0.039284203
2002-04-28,-0.019855795
2002-04-29,-0.029246934
2002-04-30,-0.04575475
2002-05-01,-0.052841663
2002-05-02,-0.044828754
2002-05-03,-0.02004924
2002-05-04,-0.037117314
2002-05-05,-0.034087494
2002-05-06,-0.04668947
2002-05-07,-0.021971928
2002-05-08,-0.0050618327
2002-05-09,-0.015993344
2002-05-10,-0.055505782
2002-05-11,-0.047605094
2002-05-12,-0.036068864
2002-05-13,-0.051315118
2002-05-14,-0.045479562
2002-05-15,-0.05553482
2002-05-16,-0.04624046
2002-05-17,-0.05731997
2002-05-18,-0.061054748
2002-05-19,-0.052732896
2002-05-20,-0.046837535
2002-05-21,-0.065437086
2002-05-22,-0.021651998
2002-05-23,-0.012936254
2002-05-24,0.00069641444
2002-05-25,-0.015222482
2002-05-26,-0.00106837
2002-05-27,-0.004127525
2002-05-28,-0.045127694
2002-05-29,-0.015844015
2002-05-30,-0.020696245
2002-05-31,-0.029889703
2002-06-01,-0.029657543
2002-06-02,-0.015328716
2002-06-03,-0.029301269
2002-06-04,-0.019928625
2002-06-05,-0.011902907
2002-06-06,-0.012803222
2002-06-07,-0.022615507
2002-06-08,-0.030048976
2002-06-09,-0.04358455
2002-06-10,-0.02942614
2002-06-11,-0.026233016
2002-06-12,-0.0014188116
2002-06-13,-0.005402138
2002-06-14,-0.011977583
2002-06-15,-0.019483784
2002-06-16,-0.026083514
2002-06-17,-0.015542324
2002-06-18,-0.019592796
2002-06-19,-0.0296376
2002-06-20,-0.0328615
2002-06-21,-0.03542572
2002-06-22,-0.05521669
2002-06-23,-0.027593477
2002-06-24,-0.019869985
2002-06-25,-0.015368494
2002-06-26,0.0013828283
2002-06-27,0.008456335
2002-06-28,-0.01037909
2002-06-29,-0.024756342
2002-06-30,-0.033360694
2002-07-01,-0.029425347
2002-07-02,-0.035283532
2002-07-03,-0.017650452
2002-07-04,-0.041590985
2002-07-05,-0.029899659
2002-07-06,-0.0038520189
2002-07-07,-0.022527734
2002-07-08,-0.04298525
2002-07-09,-0.041254196
2002-07-10,-0.053366464
2002-07-11,-0.05911075
2002-07-12,-0.038230035
2002-07-13,-0.025383955
2002-07-14,-0.019385712
2002-07-15,-0.005001167
2002-07-16,0.0016652864
2002-07-17,-0.013292707
2002-07-18,-0.023750829
2002-07-19,-0.004253523
2002-07-20,-0.018319901
2002-07-21,-0.026912086
2002-07-22,-0.057366062
2002-07-23,-0.05808289
2002-07-24,-0.03818289
2002-07-25,-0.043360177
2002-07-26,-0.03614716
2002-07-27,-0.011685192
2002-07-28,-0.039914463
2002-07-29,-0.06058459
2002-07-30,-0.0283057
2002-07-31,-0.023771686
2002-08-01,-0.0143232
2002-08-02,-0.0034391258
2002-08-03,-0.026398206
2002-08-04,-0.00880745
2002-08-05,-0.0115700355
2002-08-06,-0.027257463
2002-08-07,-0.0461204
2002-08-08,-0.033837195
2002-08-09,-0.014409136
2002-08-10,-0.013041217
2002-08-11,-0.029815743
2002-08-12,-0.02361759
2002-08-13,-0.029825188
2002-08-14,-0.033539746
2002-08-15,-0.047966506
2002-08-16,-0.05421431
2002-08-17,-0.038960073
2002-08-18,-0.024081452
2002-08-19,-0.033844396
2002-08-20,-0.039826013
2002-08-21,-0.032552365
2002-08-22,-0.028958006
2002-08-23,-0.025433369
2002-08-24,-0.012042479
2002-08-25,-0.015664473
2002-08-26,-0.025980026
2002-08-27,-0.029214809
2002-08-28,-0.033008378
2002-08-29,-0.04828393
2002-08-30,-0.042369634
2002-08-31,-0.037854258
2002-09-01,-0.02271524
2002-09-02,-0.019233048
2002-09-03,-0.019286528
2002-09-04,-0.02207885
2002-09-05,-0.027223537
2002-09-06,-0.04080141
2002-09-07,-0.046735365
2002-09-08,-0.029758155
2002-09-09,-0.022292398
2002-09-10,-0.0066358256
2002-09-11,-0.0066656847
2002-09-12,-0.024090208
2002-09-13,-0.03462894
2002-09-14,-0.040044196
2002-09-15,-0.039675865
2002-09-16,-0.0413334
2002-09-17,-0.036415767
2002-09-18,-0.02925589
2002-09-19,-0.026919475
2002-09-20,-0.058598842
2002-09-21,-0.051082462
2002-09-22,-0.028195763
2002-09-23,-0.010135269
2002-09-24,-0.03189294
2002-09-25,-0.029680239
2002-09-26,-0.0286199
