,0
2002-03-27,-0.072746426
2002-03-28,-0.07093834
2002-03-29,-0.07113149
2002-03-30,-0.08265977
2002-03-31,-0.08091325
2002-04-01,-0.081235565
2002-04-02,-0.07328841
2002-04-03,-0.07515521
2002-04-04,-0.08464072
2002-04-05,-0.10751595
2002-04-06,-0.10333177
2002-04-07,-0.093788765
2002-04-08,-0.0617647
2002-04-09,-0.051265154
2002-04-10,-0.03110482
2002-04-11,-0.029787911
2002-04-12,-0.035085198
2002-04-13,-0.028280333
2002-04-14,-0.031218255
2002-04-15,-0.062452685
2002-04-16,-0.08111078
2002-04-17,-0.090256594
2002-04-18,-0.06700749
2002-04-19,-0.04713571
2002-04-20,-0.05252612
2002-04-21,-0.05886945
2002-04-22,-0.060845073
2002-04-23,-0.04797575
2002-04-24,-0.007790117
2002-04-25,0.010644416
2002-04-26,-0.0023877693
2002-04-27,-0.030406622
2002-04-28,-0.051584374
2002-04-29,-0.03849209
2002-04-30,-0.035480645
2002-05-01,-0.043259215
2002-05-02,-0.05349316
2002-05-03,-0.038052607
2002-05-04,-0.01748131
2002-05-05,-0.034274224
2002-05-06,-0.05219486
2002-05-07,-0.04895548
2002-05-08,-0.027842028
2002-05-09,-0.055353343
2002-05-10,-0.064262
2002-05-11,-0.037842758
2002-05-12,-0.05062017
2002-05-13,-0.04584687
2002-05-14,-0.029463803
2002-05-15,-0.018811295
2002-05-16,-0.013083719
2002-05-17,0.002585293
2002-05-18,0.0098541
2002-05-19,0.008975032
2002-05-20,0.026109299
2002-05-21,0.0030232638
2002-05-22,-0.015627857
2002-05-23,-0.014010427
2002-05-24,0.013250093
2002-05-25,0.05049358
2002-05-26,0.055404644
2002-05-27,0.01632197
2002-05-28,0.027442867
2002-05-29,0.03923705
2002-05-30,0.028823411
2002-05-31,0.016065842
2002-06-01,0.0025380552
2002-06-02,-0.022774734
2002-06-03,-0.0247334
2002-06-04,0.034087475
2002-06-05,0.050329488
2002-06-06,0.026323771
2002-06-07,0.005220829
2002-06-08,0.009508006
2002-06-09,0.0067403098
2002-06-10,0.027891517
2002-06-11,0.0025141418
2002-06-12,0.0059407144
2002-06-13,-0.01745894
2002-06-14,0.014282777
2002-06-15,0.015295379
2002-06-16,0.0043199416
2002-06-17,0.015991999
2002-06-18,0.021019759
2002-06-19,-0.022671344
2002-06-20,-0.020273894
2002-06-21,0.0026677696
2002-06-22,-0.0064748856
2002-06-23,0.021870473
2002-06-24,0.018374762
2002-06-25,0.020620102
2002-06-26,0.013679762
2002-06-27,0.0017117249
2002-06-28,0.005307062
2002-06-29,0.017576376
2002-06-30,0.019377163
2002-07-01,0.012533766
2002-07-02,0.017990222
2002-07-03,0.027836978
2002-07-04,0.051355958
2002-07-05,0.045236498
2002-07-06,0.048406914
2002-07-07,0.0028215556
2002-07-08,-0.03088841
2002-07-09,-0.015045048
2002-07-10,0.014915968
2002-07-11,0.06100878
2002-07-12,0.02924711
2002-07-13,-0.012644507
2002-07-14,-0.01115398
2002-07-15,0.01797227
2002-07-16,0.025258163
2002-07-17,0.00034798682
2002-07-18,-0.0050029308
2002-07-19,0.036297895
2002-07-20,0.036717903
2002-07-21,0.009332349
2002-07-22,-0.013681318
2002-07-23,-0.013402317
2002-07-24,0.000272161
2002-07-25,-0.0044621862
2002-07-26,0.0143325105
2002-07-27,-0.0017081912
2002-07-28,-0.009077959
2002-07-29,0.031428564
2002-07-30,0.025584968
2002-07-31,-0.009207662
2002-08-01,-0.016130498
2002-08-02,-0.0069839694
2002-08-03,-0.02155569
2002-08-04,-0.0070302226
2002-08-05,-0.024833044
2002-08-06,-0.023473496
2002-08-07,0.02431642
2002-08-08,-0.0014098125
2002-08-09,-0.023955753
2002-08-10,0.0030872456
2002-08-11,0.016756086
2002-08-12,-0.006112589
2002-08-13,-0.003212516
2002-08-14,0.008335355
2002-08-15,0.0031783627
2002-08-16,-0.009762281
2002-08-17,0.016263308
2002-08-18,0.026338303
2002-08-19,0.030927984
2002-08-20,0.020516047
2002-08-21,0.0010424579
2002-08-22,0.016203912
2002-08-23,0.03151512
2002-08-24,0.026587665
2002-08-25,0.029136365
2002-08-26,0.042672675
2002-08-27,0.04845324
2002-08-28,0.041801628
2002-08-29,0.05172366
2002-08-30,0.071193956
2002-08-31,0.03579344
2002-09-01,0.0033465738
2002-09-02,-0.0042032767
2002-09-03,0.01581371
2002-09-04,0.025929898
2002-09-05,0.015449043
2002-09-06,0.026310807
2002-09-07,0.011122269
2002-09-08,-0.0025842653
2002-09-09,0.017359512
2002-09-10,0.050093513
2002-09-11,0.034222163
2002-09-12,-0.002840869
2002-09-13,-0.0025794655
2002-09-14,0.010551244
2002-09-15,0.038549703
2002-09-16,0.055143774
2002-09-17,0.030588351
2002-09-18,0.0353203
2002-09-19,0.033357944
2002-09-20,0.015021398
2002-09-21,0.013524149
2002-09-22,0.0314913
2002-09-23,0.023610743
2002-09-24,-0.0035648032
2002-09-25,-0.01264863
2002-09-26,-0.012936514
2002-09-27,0.028997486
2002-09-28,0.04053833
2002-09-29,0.0319306
2002-09-30,0.016974976
2002-10-01,0.02115015
2002-10-02,-0.0036149693
2002-10-03,-0.027129814
2002-10-04,-0.0060704066
2002-10-05,0.008279044
2002-10-06,0.021344705
2002-10-07,0.025591036
2002-10-08,0.03851078
2002-10-09,0.0017711917
2002-10-10,-0.01738763
2002-10-11,0.011906146
2002-10-12,0.052342203
2002-10-13,0.003888038
2002-10-14,-0.0008575811
2002-10-15,0.041578714
2002-10-16,0.042612087
2002-10-17,0.0068535297
2002-10-18,0.0004491955
2002-10-19,0.006707994
2002-10-20,-0.009488377
2002-10-21,-0.013073777
2002-10-22,-0.024541708
2002-10-23,0.01964602
2002-10-24,0.010799886
2002-10-25,0.01659087
2002-10-26,0.038712073
2002-10-27,0.04622974
2002-10-28,0.04611283
2002-10-29,0.04452808
