,,EIG_a,ER_s,Kelvin_s,MJO_s,MJO_a,MRG_a,TD_s,WIG_s,CARIBE_u,CARIBE_v,CHOCO_u,CHOCO_v,ORINOQUIA_u,ORINOQUIA_v,PPT_ERA5,PPT_ERA_acum,Tendencia,Caudal_antes,Caudal
2,4,-0.4160405406411739,-0.6014411154277817,-0.007264307264754563,-1.1285618208362491,-0.5398730805601805,0.5732674250431907,1.4433762156186352,0.02698023871915954,-0.151397317375,-0.0242643009125,-0.007392580312500001,-0.05957996846875,-0.04666876774999999,-0.039962648231249995,4.4436979217118475,53.57038188972769,-6.186505455458983,141.29740833515308,138.18671934290512
2,5,0.0837361750839885,-0.43212302721206713,-0.9089028530422275,-1.1660828356497115,-0.4115016727564913,0.5696648606469666,0.13413740070510424,-0.44689847323405596,-0.1396346925,-0.023117513843749996,-0.015703996093750002,-0.062120506624999995,-0.047276861687500005,-0.0380622465175,4.593454852312182,53.942447870882454,-3.1106889922479852,138.18671934290512,144.48637419377755
2,6,0.5490774488075566,-0.27822687496008114,-1.3804997836306145,-1.033300871450322,-0.2566438581702342,-0.2725963695431449,-0.2775597002531849,0.7013468819950648,-0.136434055875,-0.02331355052,-0.021240041564375003,-0.0659376459375,-0.046569986687499995,-0.038723498375000005,5.016822912022083,54.295815897850034,6.299654850872453,144.48637419377755,144.573820245033
2,7,-0.2161656338163323,-0.4513140674253069,1.629756091620143,-1.0099758968739059,-0.11636781166182145,-0.9927230820776771,-1.1065291928246095,-0.635541142978638,-0.13734190731249998,-0.024118552156249997,-0.01946733588125,-0.06001864248125,-0.046698844125,-0.040062545750000005,4.146250003007783,54.97671867601456,0.08744605125544733,144.573820245033,162.11704099159059
2,8,-0.8841046715892009,-0.6273709698278576,2.570134351943403,-0.9317947478850165,0.07882484377144111,-0.624075312500529,-0.646289312655118,0.3270391795510096,-0.1363698023125,-0.02482377208125,-0.018058604175000003,-0.05780968818125,-0.047248614375000005,-0.03659694225000001,5.986128468412467,54.3712152296729,17.543220746557527,162.11704099159059,158.4417010690415
2,9,1.4240046647986784,-1.0264075648858015,-1.5445750464819943,-0.8977274689000088,0.2641329172887895,0.606380835725399,1.0462286155463378,0.056136687435786564,-0.132583563125,-0.025159809425,-0.024414261875,-0.06344038225,-0.048187303375,-0.0389352800625,6.9088194228146085,57.025937449817626,-3.6753399225489956,158.4417010690415,147.2223560844967
2,10,-0.9264939107848859,-1.129504899711645,-1.5876895827530841,-0.7949341369715394,0.4054483937936854,1.2353083027403182,0.9087586003189283,-0.38514082313090464,-0.13578354186875,-0.024628453462500005,-0.025516401237499996,-0.065583783375,-0.047767793312499994,-0.039956777375,6.201527772054154,60.41432283942575,-11.219344984544845,147.2223560844967,186.34014182235458
2,11,0.10096765170927798,-0.8806471948985091,0.42748913444164427,-0.6327544964010414,0.573869859742239,0.4989478661883153,-0.03196445877735654,0.4959762714301144,-0.135533551375,-0.026798483137500002,-0.023730057925000003,-0.069684975625,-0.0492357936875,-0.034168717387500006,5.841093724949233,63.52317701434044,39.11778573785786,186.34014182235458,192.69797484415957
2,12,0.08901163704093287,-0.3438325552499833,0.020334122176567937,-0.473678229898532,0.6995248880272833,-1.0847157092116568,-0.885781274208219,-0.42638438537635764,-0.14114671168749998,-0.02243088255,-0.018740634887500003,-0.06559238625000001,-0.046510410687499996,-0.0387171784375,5.8047916587028245,65.64383673570572,6.357833021805008,192.69797484415957,158.15288475120406
2,13,0.28001244219253035,0.2702383739395012,0.38140555257495,-0.27997622903020136,0.7122551430162661,-1.2492568463715923,0.6233194919606447,0.32774668919142697,-0.13401906218749998,-0.019632167106250004,-0.01663256449375,-0.06294642537499999,-0.043840265062499995,-0.040777421450000004,4.693298610758373,67.32109365717042,-34.545090092955476,158.15288475120406,183.31702776566283
2,14,-0.744347590147361,1.3098252661450311,-0.9794031217370772,-0.1039985159107926,0.8061242471748102,0.13939452896477283,-0.07025887451605733,-0.32261244211954027,-0.133889016,-0.02405311685,-0.018490253565,-0.06503667093124998,-0.04789100950000001,-0.046838961874999994,4.78517359096764,67.3092881036767,25.164143014458773,183.31702776566283,175.67240317696533
2,15,0.675364637172391,2.3242356481695747,-1.5184355608809452,0.07274666962816762,0.878855943230865,0.9818672024157576,-1.8270938847628053,0.4356716246457829,-0.14378239500000004,-0.02121793063125,-0.01897652646875,-0.0579155418125,-0.048816268625000006,-0.0422562074375,3.745295149393819,67.68307280744195,-7.644624588697527,175.67240317696533,163.83126189650795
2,16,-0.2529833638842927,3.099159714196009,0.8892970673718683,0.24472715162408126,0.9283320503090001,0.5285903715167968,0.8054745538031698,-0.6060511128945792,-0.141670009125,-0.019167292665625005,-0.015129271075,-0.0589772258125,-0.042373240062500005,-0.040162636249999994,4.301388900138489,66.40472214095321,-11.841141280457386,163.83126189650795,158.73608808691128
2,17,-0.07319748999942849,3.4088995704468075,1.2009147810204492,0.5704157866125094,1.0140118466514683,-0.059615572115345294,1.5631413230758742,0.6742202758849124,-0.1268484609375,-0.02490083590625,-0.023171723787499997,-0.061557179125,-0.04335090475,-0.039102883687500006,4.831197901476925,66.4677429872455,-5.095173809596639,158.73608808691128,156.32641385386572
2,18,0.24858551988621574,3.3236915340223803,0.5683484712489204,0.7321245129113498,1.0123884389364295,-0.5675150923733235,0.38262579066129837,-0.6627494511522093,-0.12064359006250001,-0.0318909304,-0.033748480375,-0.07052393643749999,-0.042951594687500004,-0.038539176937499996,4.92994791598499,66.85524296701058,-2.4096742330455965,156.32641385386572,156.89412380385036
2,19,-0.21127354210963512,3.0339882829189584,0.11030933033303852,0.997971374222669,1.0125863394254195,-0.6492088872737087,-1.8133210386466865,0.5791364856007403,-0.126308280875,-0.0358010104625,-0.0364771256875,-0.075496597,-0.0420897220625,-0.0451652949375,5.5952257090312845,67.19173603068337,0.5677099499846473,156.89412380385036,184.11554210201447
2,20,-0.024938562108234804,2.1246777894721647,-0.441434049201353,1.1370333281458678,0.960927426678831,0.12666453073366882,-0.8821980936891025,-0.2548604259556225,-0.1435487505625,-0.03269227351875,-0.03344650465625,-0.0692538636875,-0.04195851125,-0.04546974468750001,5.039114589220843,67.7701388276926,27.22141829816412,184.11554210201447,180.97430663408196
2,21,-0.40856949433805434,0.9697023819567521,0.3387009910807209,1.0143874220511737,0.9198840377327933,0.6398041908237,1.2645389611640072,-0.11205344963070901,-0.152027498125,-0.02632843463125,-0.0212133242838125,-0.0584768660625,-0.04131490937499999,-0.041194056,4.788888895673961,68.66300341390566,-3.1412354679325443,180.97430663408196,182.4064926706765
2,22,1.1777996445606662,-0.1441300303717282,1.5270936535204853,1.041050385458863,0.8964022486455506,-0.3389279007109554,0.0729893437835421,0.3507118683969158,-0.15435234525000002,-0.013282057156249999,-0.01920782355,-0.048986992825,-0.042739006999999996,-0.03792547141250001,4.587413207000484,67.46576384116713,1.4321860365945673,182.4064926706765,176.9695165908922
2,23,-0.5779045127971614,-1.0135114131899177,1.024738019420186,1.0637879234449088,0.7985136317434478,-0.9190295127659848,0.4933341811055066,-0.49699495704437335,-0.147271588125,-0.007513978087499999,-0.013679006050000003,-0.045406746706249994,-0.04431271908125001,-0.0366204926875,4.987638866651753,65.14435762535302,-5.436976079784281,176.9695165908922,184.05197893318385
2,24,-1.100289653074419,-1.639184720968186,-0.9091511352213772,1.0254698652497398,0.6856428950407734,0.43043952107788314,-0.4379641404087593,0.4081626200004197,-0.13771633025000002,-0.0114122294875,-0.015193664024999998,-0.04486101318749999,-0.04435626136875,-0.034855441625,5.402986127398132,63.93046871995062,7.082462342291605,184.05197893318385,195.8852409859164
2,25,1.1598376980041363,-2.059449196321483,-2.363270441852796,0.9919973122682612,0.5640315353393749,1.4886817410513806,-1.0688308374751592,-0.3016363184676637,-0.13056118174999998,-0.014441551075,-0.01578699146875,-0.04998373578125,-0.042713380187500004,-0.038921965875,5.536527796350937,63.49236112239951,11.83326205273262,195.8852409859164,196.70247407700688
2,26,0.35477362740342716,-2.2276894689744253,0.1550971080338142,0.9294894204235201,0.43034181627412155,0.1386139059486613,0.43853400295788214,0.18916373700089523,-0.131145220875,-0.0128644301875,-0.0168821139325,-0.047522067937500016,-0.043713773437500006,-0.04056876387499999,6.141440956093398,63.224097260047635,0.8172330910904648,196.70247407700688,186.84491810585644
2,27,-0.5225450920109473,-1.954226874547532,1.9144360970821062,0.9527344623069436,0.19067293246344805,-1.6428162496811143,0.8366243304330098,-0.12709417472502543,-0.1246964068125,-0.013134675762499999,-0.016155677562499998,-0.04887218250625,-0.05071766675,-0.035430864556250004,5.832395842182448,64.67223960538266,-9.857555971150454,186.84491810585644,201.12663798848072
2,28,-1.0876415123570495,-1.783340499032464,-0.3559569272174228,0.661466418590914,-0.017917453196660327,-1.1547501615985927,-0.5393502185234235,-0.003200705795134035,-0.12372760506249998,-0.019820282962499998,-0.026791190881250003,-0.0484835183125,-0.0490275724375,-0.03637462768750001,6.362239596217277,65.71946185659746,14.28171988262426,201.12663798848072,190.91500569527588
2,29,-0.28713434482754385,-1.8507300336050592,0.06862293867583463,0.5342217370088514,-0.11393041233941081,0.03583009316839958,-0.7794004461612505,-0.26999006911637413,-0.12981558796875,-0.020472743737499997,-0.0233417895625,-0.051621714821875,-0.047923700875,-0.03510743906875001,6.29151043573802,67.13700525724562,7.915043794709717,198.98315517521164,194.5022256293704
3,1,0.5133728227019618,-1.9181195681776546,0.49320280456909205,0.4069770554267889,-0.2099433714821613,1.2264103479353918,-1.0194506737990774,-0.5367794324376143,-0.13590357087500002,-0.021125204512499995,-0.01989238824375,-0.054759911331249994,-0.0468198293125,-0.033840250450000005,6.220781275258762,68.55454865789376,1.548367706795175,196.83967236194255,198.0894455634649
3,2,0.4627741397749568,-1.875517703475324,2.2312868971290563,0.0364121023195213,-0.417073161112207,1.0828455453837642,-0.10319814697670088,0.18073009855120278,-0.1386982453125,-0.018463096720625,-0.0188959029375,-0.054207816970624996,-0.0466409043125,-0.033131939375,5.694149308698899,70.37854173385617,1.2497732015223448,198.0894455634649,204.00627313562035
3,3,-1.2948724396850746,-1.6655163040321908,0.6674949763394173,-0.14461237597122767,-0.554369757465683,-0.005724589568921745,0.42116086385455026,0.20606294112580015,-0.13269472575,-0.0188964334125,-0.01807802068125,-0.06147521699999999,-0.04483829087499999,-0.029744909812499994,6.429322910149091,70.85640632549377,5.916827572155451,204.00627313562035,213.21013374395005
3,4,0.47451205391412593,-1.4915262130619267,-2.095438719279329,-0.11650604638538445,-0.6901235033854684,-0.6267127679328012,-1.093409342907942,-0.45687711918572793,-0.13144313074999997,-0.023028679324999995,-0.020072669187500003,-0.05972209775,-0.04414011599999999,-0.0332471321125,6.478159716365755,72.46675353866887,9.203860608329725,213.21013374395005,179.3360013010462
3,5,0.5713218598714848,-0.9755224812600298,-2.9085855172361175,-0.27693130256655124,-0.8063813535634653,-0.7752665967084686,0.27512333583707826,0.36462775353324145,-0.13027797768750002,-0.029853673348125,-0.028971894812500003,-0.061551469687499985,-0.038740052687500005,-0.03534488533125,6.386336789760713,73.2692188008061,-33.874132442903864,179.3360013010462,182.7165441105845
3,6,-0.4968596243833363,-0.33274993275827464,-0.3641869950769624,-0.33998232441143494,-0.9470570679717372,-0.3385306951163186,1.2395172641991512,-0.019585850524842532,-0.1248235544375,-0.03206769850125,-0.02629777223125,-0.06435435687499999,-0.0364605085625,-0.031014330273125,7.586788203399111,74.17204863431915,3.3805428095382357,182.7165441105845,209.80226655998356
3,7,-0.017691695139612662,0.32366199949743235,0.9645369538675398,-0.5884774133455818,-0.9499489857402724,0.7678238824246868,-0.5098972756590209,-0.3227290483192866,-0.12186044725,-0.031269566650000004,-0.03285407209375,-0.06261838954375001,-0.043894142,-0.031625933962500005,7.800312521618456,77.10767365351785,27.08572244939912,209.80226655998356,223.65644030584014
3,8,0.5462047044176037,0.9293876435644257,2.378653282109192,-0.6463564181248086,-0.985444322620373,1.009838470643064,0.4362407148822564,0.4270646564898426,-0.12888395718749998,-0.028080925806249997,-0.0396153556375,-0.069762122,-0.043483126000000004,-0.031235219418749998,6.907725705739318,80.70498267946986,13.85417374585659,223.65644030584014,214.8509850527169
3,9,-0.9636332746915229,1.5272744648737895,1.855035965801529,-0.7188611434717826,-1.0852917981580272,-0.1262515605862957,0.15057453165699625,-0.1512946300786445,-0.1374102530625,-0.023856001201874998,-0.03066787666875,-0.068034244125,-0.0444910909375,-0.02932158351875,7.392621521475828,82.74227437315534,-8.805455253123274,214.8509850527169,223.9630667953014
3,10,-0.10268165835022425,1.706597510144559,-2.696022020793633,-0.7536664325727089,-1.0633428634101443,-0.8721118277173087,-1.940897540680796,-0.34024673265962113,-0.136675006125,-0.01988644253125,-0.02345710535,-0.059339467437499994,-0.044173461687500006,-0.033405098937499995,8.091649322725264,85.03803824902408,9.112081742584492,223.9630667953014,249.36395517160764
3,11,2.023121820450771,1.6333115887822571,-1.5577052295390006,-0.7674174581047803,-1.0161571824607176,-0.24454781753750154,0.5789330725946853,0.7460876461811394,-0.13499837793750002,-0.022256327831250002,-0.028387988406250002,-0.06009998474999999,-0.040807757312500005,-0.03373838412499999,5.666197918772618,87.44618060892874,25.400888376306252,249.36395517160764,221.1122816493738
3,12,-2.1688463897431913,1.1889143797704576,1.6584092143395082,-0.7980816061173901,-0.8659889434272077,0.5018450562253975,0.5754537150910128,-0.8312120080371818,-0.13673305331250002,-0.019137615731249998,-0.028613032112500006,-0.061091119874999995,-0.0410232280625,-0.03642553775,6.410972199098777,87.27373270897725,-28.251673522233766,221.1122816493738,199.90040621704077
3,13,-0.1248425252752616,0.8375266410973946,1.0945297540508978,-0.8809876631730406,-0.6969103212449003,0.12934786952214608,0.36255967784987775,0.4357304250406856,-0.136583257875,-0.020082494143749997,-0.02503325844999999,-0.0554070811875,-0.044724687124999996,-0.03500560075,6.6939583389192,86.92954864443487,-21.211875432333105,199.90040621704077,203.4236435954475
3,14,1.537195035979698,0.2767787234192669,0.890421161181412,-0.8071915508190007,-0.624658399948904,-0.20729352674869256,0.5989437339555448,0.17857933927405661,-0.13561797650000001,-0.02160067493125,-0.029527289499999998,-0.055007537625000005,-0.04247610162500001,-0.031250311074999995,7.404895816903769,87.75897573198176,3.523237378406757,203.4236435954475,212.3537213918701
3,15,-0.7713487035212473,-0.4253955409187489,0.48208523266982356,-0.6764228964926584,-0.5808675033520193,0.1558456295001975,-0.4835901913216717,-0.7072637701121267,-0.13341229375,-0.01767507021875,-0.026411801281249998,-0.052217656281250004,-0.04222459412500001,-0.030003204874999995,7.015937499401237,88.94309027362681,8.930077796422557,212.3537213918701,212.34123610198137
3,16,0.07397489059455134,-0.8029254517546701,0.06590809239040907,-0.5924403745908127,-0.4877097548519764,0.2978124495685353,-0.9569017570350765,0.9155573439630023,-0.13441707900000002,-0.015198698509375002,-0.020077111874999998,-0.05277433618750001,-0.04577654625,-0.024330253862499998,7.5865972413254585,90.26487846432912,-0.012485289888725977,212.34123610198137,215.64674950627435
3,17,-0.4562855567859809,-0.9504346634738123,-1.3969933035385464,-0.3670232302204757,-0.21397033379761093,-0.34458267363445155,-0.5249639159137867,-0.8671444801811862,-0.127022742,-0.012078482631250002,-0.01890299158125,-0.04913049550000001,-0.0388997970625,-0.02515630701,9.643697892099025,91.4221527955055,3.305513404292985,215.64674950627435,257.81032470861715
